id,target
2999,False
3000,False
3001,True
3002,False
3003,True
3004,False
3005,False
3006,False
3007,False
3008,False
3009,False
3010,False
3011,False
3012,False
3013,False
3014,False
3015,False
3016,False
3017,False
3018,False
3019,False
3020,False
3021,False
3022,False
3023,True
3024,False
3025,False
3026,False
3027,False
3028,False
3029,True
3030,False
3031,True
3032,False
3033,True
3034,False
3035,False
3036,False
3037,False
3038,False
3039,False
3040,False
3041,False
3042,True
3043,True
3044,True
3045,True
3046,True
3047,True
3048,True
3049,True
3050,True
3051,True
3052,True
3053,True
3054,False
3055,False
3056,False
3057,False
3058,False
3059,False
3060,False
3061,False
3062,False
3063,False
3064,False
3065,False
3066,True
3067,True
3068,True
3069,True
3070,True
3071,True
3072,True
3073,True
3074,True
3075,True
3076,True
3077,True
3078,False
3079,True
3080,True
3081,True
3082,False
3083,False
3084,False
3085,True
3086,False
3087,True
3088,False
3089,True
3090,False
3091,True
3092,True
3093,False
3094,True
3095,True
3096,False
3097,True
3098,False
3099,False
3100,False
3101,False
3102,False
3103,True
3104,False
3105,False
3106,False
3107,False
3108,True
3109,False
3110,False
3111,False
3112,False
3113,False
3114,False
3115,False
3116,False
3117,True
3118,False
3119,False
3120,False
3121,False
3122,False
3123,False
3124,True
3125,True
3126,False
3127,True
3128,True
3129,True
3130,True
3131,False
3132,False
3133,False
3134,True
3135,False
3136,False
3137,False
3138,False
3139,False
3140,False
3141,False
3142,True
3143,True
3144,True
3145,False
3146,False
3147,True
3148,True
3149,False
3150,True
3151,True
3152,True
3153,False
3154,True
3155,True
3156,True
3157,True
3158,True
3159,True
3160,True
3161,True
3162,True
3163,True
3164,True
3165,False
3166,True
3167,True
3168,True
3169,True
3170,False
3171,True
3172,True
3173,True
3174,True
3175,True
3176,True
3177,True
3178,True
3179,False
3180,False
3181,False
3182,False
3183,True
3184,False
3185,False
3186,False
3187,False
3188,True
3189,True
3190,True
3191,False
3192,True
3193,True
3194,True
3195,True
3196,True
3197,True
3198,True
3199,True
3200,True
3201,False
3202,False
3203,False
3204,False
3205,False
3206,True
3207,False
3208,False
3209,True
3210,False
3211,False
3212,True
3213,True
3214,False
3215,False
3216,False
3217,False
3218,False
3219,False
3220,False
3221,False
3222,False
3223,False
3224,True
3225,False
3226,False
3227,False
3228,False
3229,False
3230,False
3231,True
3232,True
3233,True
3234,True
3235,True
3236,True
3237,True
3238,True
3239,True
3240,True
3241,True
3242,False
3243,False
3244,False
3245,False
3246,False
3247,False
3248,False
3249,False
3250,False
3251,False
3252,False
3253,True
3254,True
3255,True
3256,True
3257,True
3258,True
3259,True
3260,True
3261,True
3262,True
3263,True
